message_id,match_id,champion_name,time,sent_to,message,association_to_offender,kills,deaths,assists,outcome,label,kda
4158,5036.txt,Hecarim,00:30:32,Team1,reported,offender,3,9,10,Loss,0,1.44
4159,5036.txt,Hecarim,00:30:39,Team1,gold XDDD,offender,3,9,10,Loss,0,1.44
4160,5036.txt,Gragas,00:30:42,Team1,mdr,ally,7,5,5,Loss,0,2.4
4161,5036.txt,Wukong,00:30:43,Team1,kid,ally,3,5,3,Loss,0,1.2
4162,5036.txt,Gragas,00:30:45,Team1,jen ete sur,ally,7,5,5,Loss,0,2.4
4163,5036.txt,Hecarim,00:30:52,Team1,j'aime bien pouvoir dire ça ^^,offender,3,9,10,Loss,0,1.44
4164,5036.txt,Gragas,00:30:57,Team1,c jouissif,ally,7,5,5,Loss,0,2.4
4165,5036.txt,Hecarim,00:31:00,Team1,pire ^^,offender,3,9,10,Loss,0,1.44
4166,5036.txt,Hecarim,00:31:27,All,wk feeding,offender,3,9,10,Loss,0,1.44
4167,5036.txt,Wukong,00:31:29,All,love help,ally,3,5,3,Loss,0,1.2
4168,5036.txt,Wukong,00:31:36,All,can u report that plz?,ally,3,5,3,Loss,0,1.2
4169,5036.txt,Hecarim,00:31:40,Team1,i told you i'll let you die,offender,3,9,10,Loss,0,1.44
4170,5036.txt,Blitzcrank,00:31:41,All,i will,enemy,6,3,24,Win,0,10.0
4171,5036.txt,Wukong,00:31:43,All,they never help me,ally,3,5,3,Loss,0,1.2
4172,5036.txt,Wukong,00:31:45,All,ty,ally,3,5,3,Loss,0,1.2
4173,5036.txt,Nidalee,00:33:04,Team1,oops,ally,4,12,5,Loss,0,0.75
4174,5036.txt,Nidalee,00:33:41,Team1,LAST HOPME,ally,4,12,5,Loss,0,0.75
4175,5036.txt,Nidalee,00:33:43,Team1,ALL NASH,ally,4,12,5,Loss,0,0.75
4176,5036.txt,Hecarim,00:33:51,Team1,hopme ?,offender,3,9,10,Loss,0,1.44
4177,5036.txt,Nidalee,00:33:54,Team1,BEFORE LANES USH,ally,4,12,5,Loss,0,0.75
4178,5036.txt,Nidalee,00:33:55,Team1,ALL,ally,4,12,5,Loss,0,0.75
4179,5036.txt,Hecarim,00:34:05,Team1,ush ?,offender,3,9,10,Loss,0,1.44
4180,5036.txt,Nidalee,00:34:09,Team1,FU OFF,ally,4,12,5,Loss,0,0.75
4181,5036.txt,Nidalee,00:34:12,Team1,xd,ally,4,12,5,Loss,0,0.75
4182,5036.txt,Wukong,00:34:57,All,thats called a bad team,ally,3,5,3,Loss,0,1.2
4183,5036.txt,Hecarim,00:35:10,All,greed lantern fizz ^^,offender,3,9,10,Loss,0,1.44
4184,5036.txt,Fizz,00:35:19,All,dont know why naut turned around,enemy,11,9,8,Win,0,2.11
4185,5036.txt,Fizz,00:35:25,All,Instead of bombing u 3 down,enemy,11,9,8,Win,0,2.11
4186,5036.txt,Hecarim,00:35:31,All,neither do i,offender,3,9,10,Loss,0,1.44
4187,5036.txt,Wukong,00:35:39,Team1,gold 5 heca?,ally,3,5,3,Loss,0,1.2
4188,5036.txt,Fizz,00:35:45,All,Some fishy moves he got,enemy,11,9,8,Win,0,2.11
4189,5036.txt,Hecarim,00:35:47,Team1,+1,offender,3,9,10,Loss,0,1.44
4190,5036.txt,Wukong,00:35:47,Team1,"0 points, right? xD",ally,3,5,3,Loss,0,1.2
4191,5036.txt,Hecarim,00:35:54,Team1,yes ^^,offender,3,9,10,Loss,0,1.44
4192,5036.txt,Hecarim,00:35:57,Team1,but gold,offender,3,9,10,Loss,0,1.44
4193,5036.txt,Nidalee,00:35:58,Team1,what is your league clever monkey ?,ally,4,12,5,Loss,1,0.75
4194,5036.txt,Wukong,00:35:59,Team1,hahah,ally,3,5,3,Loss,0,1.2
4195,5036.txt,Hecarim,00:36:18,Team1,guy is so raging he spies my acoount during his death ^^,offender,3,9,10,Loss,0,1.44
4196,5036.txt,Wukong,00:36:27,Team1,?,ally,3,5,3,Loss,0,1.2
4197,5036.txt,Hecarim,00:36:29,Team1,getr a life pls,offender,3,9,10,Loss,0,1.44
4198,5036.txt,Wukong,00:36:32,Team1,u said me u are gold,ally,3,5,3,Loss,0,1.2
4199,5036.txt,Hecarim,00:36:36,Team1,i am,offender,3,9,10,Loss,0,1.44
4200,5036.txt,Wukong,00:37:17,Team1,"i dont look for anybody, u are a shit 4 me",ally,3,5,3,Loss,1,1.2
4201,5036.txt,Hecarim,00:37:46,All,gg,offender,3,9,10,Loss,0,1.44
4202,5036.txt,Fizz,00:37:58,All,:),enemy,11,9,8,Win,0,2.11
4203,5037.txt,Singed,00:00:15,Team2,yeah sorry i noticed i had flash too late,ally,0,5,4,Loss,0,0.8
4204,5037.txt,Singed,00:00:17,All,glhf :D,ally,0,5,4,Loss,0,0.8
4205,5037.txt,Viktor,00:00:34,Team2,grves ger r?,offender,2,7,5,Loss,0,1.0
4206,5037.txt,Caitlyn,00:00:38,Team1,that fail runes omfg,enemy,6,2,12,Win,1,9.0
4207,5037.txt,Caitlyn,00:00:42,Team1,but i switched,enemy,6,2,12,Win,0,9.0
4208,5037.txt,Graves,00:00:45,Team2,sure,ally,4,9,7,Loss,0,1.22
4209,5037.txt,Shen,00:00:46,Team1,report cait ty,enemy,4,2,15,Win,0,9.5
4210,5037.txt,Viktor,00:00:47,Team2,gut,offender,2,7,5,Loss,0,1.0
4211,5037.txt,Caitlyn,00:00:49,Team1,xD,enemy,6,2,12,Win,0,9.0
4212,5037.txt,Warwick,00:00:53,Team2,u guys know how to use flash ?,ally,4,6,6,Loss,0,1.67
4213,5037.txt,Kassadin,00:00:54,Team1,she is ur premate lol,enemy,10,5,15,Win,0,5.0
4214,5037.txt,Viktor,00:01:01,Team2,kannst  q spammen habn manamanipulator,offender,2,7,5,Loss,0,1.0
4215,5037.txt,Olaf,00:01:02,Team1,smitless pls :),enemy,13,2,4,Win,0,8.5
4216,5037.txt,Talon,00:01:07,Team2,press d,ally,9,8,2,Loss,0,1.38
4217,5037.txt,Graves,00:01:35,Team2,ok,ally,4,9,7,Loss,0,1.22
4218,5037.txt,Olaf,00:02:05,Team1,ty,enemy,13,2,4,Win,0,8.5
4219,5037.txt,Shen,00:03:13,Team1,tiop warded,enemy,4,2,15,Win,0,9.5
4220,5037.txt,Singed,00:03:36,Team2,gj,ally,0,5,4,Loss,0,0.8
4221,5037.txt,Warwick,00:03:48,Team2,talon,ally,4,6,6,Loss,0,1.67
4222,5037.txt,Warwick,00:03:51,Team2,why u go back ?,ally,4,6,6,Loss,0,1.67
4223,5037.txt,Viktor,00:04:02,Team2,ty grvaes,offender,2,7,5,Loss,0,1.0
4224,5037.txt,Graves,00:04:34,Team2,idiot,ally,4,9,7,Loss,1,1.22
4225,5037.txt,Olaf,00:04:42,All,wtf,enemy,13,2,4,Win,1,8.5
4226,5037.txt,Viktor,00:04:46,Team2,ja du,offender,2,7,5,Loss,0,1.0
4227,5037.txt,Viktor,00:04:48,Team2,easy kill,offender,2,7,5,Loss,0,1.0
4228,5037.txt,Olaf,00:04:51,All,just want to do my jungle,enemy,13,2,4,Win,0,8.5
4229,5037.txt,Graves,00:05:00,Team2,laberst mich voll guckst aber nicht auf die map,ally,4,9,7,Loss,0,1.22
4230,5037.txt,Graves,00:05:04,Team2,JA SICHERLICH,ally,4,9,7,Loss,0,1.22
4231,5037.txt,Olaf,00:06:03,Team1,ok top ?,enemy,13,2,4,Win,0,8.5
4232,5037.txt,Viktor,00:06:19,Team2,sry,offender,2,7,5,Loss,0,1.0
4233,5037.txt,Graves,00:06:22,Team2,np,ally,4,9,7,Loss,0,1.22
4234,5037.txt,Singed,00:06:42,Team2,olaf top,ally,0,5,4,Loss,0,0.8
4235,5037.txt,Olaf,00:06:47,Team1,taunt ?,enemy,13,2,4,Win,0,8.5
4236,5037.txt,Singed,00:07:43,Team2,shen back top,ally,0,5,4,Loss,0,0.8
4237,5037.txt,Singed,00:07:44,Team2,tp down,ally,0,5,4,Loss,0,0.8
4238,5037.txt,Viktor,00:08:21,Team2,muss gleich back,offender,2,7,5,Loss,0,1.0
4239,5037.txt,Singed,00:09:14,Team2,re,ally,0,5,4,Loss,0,0.8
4240,5037.txt,Graves,00:09:17,Team2,...,ally,4,9,7,Loss,0,1.22
4241,5037.txt,Kassadin,00:11:01,Team1,ww bot,enemy,10,5,15,Win,0,5.0
4242,5037.txt,Singed,00:11:22,Team2,gj,ally,0,5,4,Loss,0,0.8
4243,5037.txt,Warwick,00:11:46,Team2,fck u talon,ally,4,6,6,Loss,1,1.67
4244,5037.txt,Warwick,00:11:48,Team2,fck u talon,ally,4,6,6,Loss,1,1.67
4245,5037.txt,Viktor,00:11:51,Team2,yeah,offender,2,7,5,Loss,0,1.0
4246,5037.txt,Graves,00:12:39,Team2,no mana,ally,4,9,7,Loss,0,1.22
4247,5037.txt,Singed,00:12:55,Team2,gj,ally,0,5,4,Loss,0,0.8
4248,5037.txt,Warwick,00:12:58,Team2,nice reaction bot,ally,4,6,6,Loss,0,1.67
4249,5037.txt,Soraka,00:12:59,Team1,why the f my ulti dont work,enemy,2,8,14,Win,1,2.0
4250,5037.txt,Warwick,00:13:00,Team2,fck u all,ally,4,6,6,Loss,1,1.67
4251,5037.txt,Warwick,00:13:03,Team2,i log out soon,ally,4,6,6,Loss,0,1.67
4252,5037.txt,Singed,00:13:04,Team2,chill man,ally,0,5,4,Loss,0,0.8
4253,5037.txt,Graves,00:13:05,Team2,i said no mana,ally,4,9,7,Loss,0,1.22
4254,5037.txt,Warwick,00:13:05,Team2,taking off chat,ally,4,6,6,Loss,0,1.67
4255,5037.txt,Olaf,00:13:10,Team1,kass blue,enemy,13,2,4,Win,0,8.5
4256,5037.txt,Kassadin,00:13:37,Team1,ty,enemy,10,5,15,Win,0,5.0
4257,5037.txt,Shen,00:13:37,Team1,top warded,enemy,4,2,15,Win,0,9.5
4258,5037.txt,Viktor,00:14:32,Team2,i ho back wards,offender,2,7,5,Loss,0,1.0
4259,5037.txt,Singed,00:14:40,Team2,gj,ally,0,5,4,Loss,0,0.8
4260,5037.txt,Viktor,00:14:49,Team2,all time no ss mid,offender,2,7,5,Loss,0,1.0
4261,5037.txt,Kassadin,00:15:18,Team1,i only get supps..,enemy,10,5,15,Win,0,5.0
4262,5037.txt,Kassadin,00:15:30,Team1,cmon,enemy,10,5,15,Win,0,5.0
4263,5037.txt,Kassadin,00:15:31,Team1,let me,enemy,10,5,15,Win,0,5.0
4264,5037.txt,Graves,00:16:05,Team2,so bad,ally,4,9,7,Loss,0,1.22
4265,5037.txt,Soraka,00:16:06,Team1,wp shen,enemy,2,8,14,Win,0,2.0
4266,5037.txt,Graves,00:16:06,Team2,really,ally,4,9,7,Loss,0,1.22
4267,5037.txt,Graves,00:16:14,Team2,maybe u ping before u come ww,ally,4,9,7,Loss,0,1.22
4268,5037.txt,Warwick,00:16:18,Team2,smart,ally,4,6,6,Loss,0,1.67
4269,5037.txt,Kassadin,00:16:28,Team1,6 supps..,enemy,10,5,15,Win,0,5.0
4270,5037.txt,Soraka,00:16:32,Team1,^^,enemy,2,8,14,Win,0,2.0
4271,5037.txt,Kassadin,00:18:00,Team1,holy,enemy,10,5,15,Win,0,5.0
4272,5037.txt,Graves,00:18:00,Team2,why we cant play as ateam,ally,4,9,7,Loss,0,1.22
4273,5037.txt,Kassadin,00:18:01,Team1,!,enemy,10,5,15,Win,0,5.0
4274,5037.txt,Graves,00:18:09,Team2,all do what they get in the brain,ally,4,9,7,Loss,0,1.22
4275,5037.txt,Talon,00:18:11,Team2,good question,ally,9,8,2,Loss,0,1.38
4276,5037.txt,Graves,00:18:14,Team2,no communication,ally,4,9,7,Loss,0,1.22
4277,5037.txt,Graves,00:18:15,Team2,=,ally,4,9,7,Loss,0,1.22
4278,5037.txt,Olaf,00:18:27,All,come at me,enemy,13,2,4,Win,0,8.5
4279,5037.txt,Warwick,00:18:50,Team2,talon shit player,ally,4,6,6,Loss,1,1.67
4280,5037.txt,Talon,00:19:04,Team2,i was fed as hell,ally,9,8,2,Loss,0,1.38
4281,5037.txt,Kassadin,00:19:26,Team1,!,enemy,10,5,15,Win,0,5.0
4282,5037.txt,Soraka,00:19:29,Team1,:D,enemy,2,8,14,Win,0,2.0
4283,5037.txt,Viktor,00:19:30,Team2,no ss again,offender,2,7,5,Loss,0,1.0
4284,5037.txt,Shen,00:19:31,Team1,gj,enemy,4,2,15,Win,0,9.5
4285,5037.txt,Kassadin,00:19:34,Team1,cant believe,enemy,10,5,15,Win,0,5.0
4286,5037.txt,Viktor,00:19:35,Team2,all time tlaon no ss,offender,2,7,5,Loss,0,1.0
4287,5037.txt,Soraka,00:19:38,Team1,oh god,enemy,2,8,14,Win,0,2.0
4288,5037.txt,Soraka,00:19:43,Team1,they dont like the unicorn,enemy,2,8,14,Win,0,2.0
4289,5037.txt,Warwick,00:20:14,Team2,smart,ally,4,6,6,Loss,0,1.67
4290,5037.txt,Kassadin,00:20:16,Team1,now im rolling,enemy,10,5,15,Win,0,5.0
4291,5037.txt,Graves,00:20:18,Team2,talon,ally,4,9,7,Loss,0,1.22
4292,5037.txt,Graves,00:20:25,Team2,stop be stupid,ally,4,9,7,Loss,1,1.22
4293,5037.txt,Viktor,00:20:26,All,talon lost game no ss,offender,2,7,5,Loss,0,1.0
4294,5037.txt,Graves,00:20:27,Team2,ping,ally,4,9,7,Loss,0,1.22
4295,5037.txt,Warwick,00:20:29,Team2,talon is just shit asshole,ally,4,6,6,Loss,1,1.67
4296,5037.txt,Warwick,00:20:32,Team2,i played with him before,ally,4,6,6,Loss,0,1.67
4297,5037.txt,Graves,00:20:32,Team2,talk with us,ally,4,9,7,Loss,0,1.22
4298,5037.txt,Talon,00:20:33,Team2,graves just stfu,ally,9,8,2,Loss,1,1.38
4299,5037.txt,Kassadin,00:20:33,All,tp lol,enemy,10,5,15,Win,0,5.0
4300,5037.txt,Warwick,00:20:37,Team2,he played garen,ally,4,6,6,Loss,0,1.67
4301,5037.txt,Warwick,00:20:43,Team2,total worthless bronze 5 player,ally,4,6,6,Loss,0,1.67
4302,5037.txt,Soraka,00:20:49,All,who the f plays viktor support ?,enemy,2,8,14,Win,1,2.0
4303,5037.txt,Kassadin,00:20:57,All,kassa support np,enemy,10,5,15,Win,0,5.0
4304,5037.txt,Graves,00:21:00,All,premades ! only !,ally,4,9,7,Loss,0,1.22
4305,5037.txt,Viktor,00:21:08,All,vik sup is good,offender,2,7,5,Loss,0,1.0
4306,5037.txt,Graves,00:21:16,All,where ?,ally,4,9,7,Loss,0,1.22
4307,5037.txt,Soraka,00:21:19,Team1,&lt;3,enemy,2,8,14,Win,0,2.0
4308,5037.txt,Graves,00:21:20,All,freegames ?,ally,4,9,7,Loss,0,1.22
4309,5037.txt,Soraka,00:21:25,All,oke,enemy,2,8,14,Win,0,2.0
4310,5037.txt,Warwick,00:21:54,Team2,look my items,ally,4,6,6,Loss,0,1.67
4311,5037.txt,Warwick,00:21:56,Team2,and fck u,ally,4,6,6,Loss,1,1.67
4312,5037.txt,Warwick,00:22:07,Team2,putting u all on ignore,ally,4,6,6,Loss,0,1.67
4313,5037.txt,Shen,00:22:29,Team1,i push to,enemy,4,2,15,Win,0,9.5
4314,5037.txt,Olaf,00:22:30,Team1,fcking great pink soraka,enemy,13,2,4,Win,1,8.5
4315,5037.txt,Singed,00:22:30,Team2,"i dont understand? we're not even doing that badly, why are you all raging :(",ally,0,5,4,Loss,0,0.8
4316,5037.txt,Olaf,00:22:32,Team1,love u,enemy,13,2,4,Win,0,8.5
4317,5037.txt,Soraka,00:22:36,Team1,:) :*,enemy,2,8,14,Win,0,2.0
4318,5037.txt,Warwick,00:22:43,Team2,says the 0-3 top,ally,4,6,6,Loss,0,1.67
4319,5037.txt,Talon,00:22:52,Team2,flame....,ally,9,8,2,Loss,0,1.38
4320,5037.txt,Talon,00:22:57,Team2,kills,ally,9,8,2,Loss,0,1.38
4321,5037.txt,Singed,00:23:22,Team2,"yeah fine, i went 0/0/1 in lane though, but yeah i shouldnt have got killed in fights",ally,0,5,4,Loss,0,0.8
4322,5037.txt,Kassadin,00:24:28,Team1,shit:D,enemy,10,5,15,Win,1,5.0
4323,5037.txt,Caitlyn,00:24:33,Team1,that luck,enemy,6,2,12,Win,0,9.0
4324,5037.txt,Talon,00:26:23,Team2,team....,ally,9,8,2,Loss,0,1.38
4325,5037.txt,Kassadin,00:26:26,Team1,br,enemy,10,5,15,Win,0,5.0
4326,5037.txt,Kassadin,00:26:28,Team1,b,enemy,10,5,15,Win,0,5.0
4327,5037.txt,Viktor,00:27:42,Team2,kassa by 16 kills,offender,2,7,5,Loss,0,1.0
4328,5037.txt,Viktor,00:27:43,Team2,gj,offender,2,7,5,Loss,0,1.0
4329,5037.txt,Shen,00:28:13,Team1,push all lanes,enemy,4,2,15,Win,0,9.5
4330,5037.txt,Kassadin,00:28:13,Team1,im pushing bot,enemy,10,5,15,Win,0,5.0
4331,5037.txt,Soraka,00:28:20,Team1,im warding nashor,enemy,2,8,14,Win,0,2.0
4332,5037.txt,Graves,00:29:13,Team2,so fed,ally,4,9,7,Loss,0,1.22
4333,5037.txt,Kassadin,00:29:17,Team1,lol,enemy,10,5,15,Win,0,5.0
4334,5037.txt,Kassadin,00:29:18,Team1,:D,enemy,10,5,15,Win,0,5.0
4335,5037.txt,Graves,00:29:19,Team2,and talon sleep more,ally,4,9,7,Loss,0,1.22
4336,5037.txt,Talon,00:29:23,Team2,he isnt,ally,9,8,2,Loss,0,1.38
4337,5037.txt,Talon,00:29:26,Team2,u just fap,ally,9,8,2,Loss,1,1.38
4338,5037.txt,Graves,00:29:28,Team2,NO!!!,ally,4,9,7,Loss,0,1.22
4339,5037.txt,Graves,00:29:36,Team2,ofc talon,ally,4,9,7,Loss,0,1.22
4340,5037.txt,Graves,00:29:56,Team2,this items ... fed like hell,ally,4,9,7,Loss,0,1.22
4341,5037.txt,Soraka,00:30:20,All,badass,enemy,2,8,14,Win,0,2.0
4342,5037.txt,Kassadin,00:30:30,Team1,xD,enemy,10,5,15,Win,0,5.0
4343,5037.txt,Graves,00:31:34,Team2,DEF ?,ally,4,9,7,Loss,0,1.22
4344,5037.txt,Kassadin,00:31:53,Team1,:D,enemy,10,5,15,Win,0,5.0
4345,5037.txt,Shen,00:32:00,Team1,dont guvce free kills niow,enemy,4,2,15,Win,0,9.5
4346,5037.txt,Kassadin,00:32:00,All,more pls^^,enemy,10,5,15,Win,0,5.0
4347,5037.txt,Talon,00:32:04,Team2,QQ so fed,ally,9,8,2,Loss,0,1.38
4348,5037.txt,Kassadin,00:32:08,Team1,i was trying to push,enemy,10,5,15,Win,0,5.0
4349,5037.txt,Graves,00:32:11,Team2,he is,ally,4,9,7,Loss,0,1.22
4350,5037.txt,Kassadin,00:32:15,Team1,i didnt know that 4 are top,enemy,10,5,15,Win,0,5.0
4351,5037.txt,Shen,00:32:21,Team1,yea i know ^^,enemy,4,2,15,Win,0,9.5
4352,5037.txt,Talon,00:32:40,Team2,i am fed,ally,9,8,2,Loss,0,1.38
4353,5037.txt,Shen,00:32:42,Team1,now stay as team agai,enemy,4,2,15,Win,0,9.5
4354,5037.txt,Kassadin,00:32:49,Team1,lets all mid and do it an end,enemy,10,5,15,Win,0,5.0
4355,5037.txt,Soraka,00:33:22,Team1,this singed build is bullshit,enemy,2,8,14,Win,1,2.0
4356,5037.txt,Olaf,00:33:29,Team1,xD,enemy,13,2,4,Win,0,8.5
4357,5037.txt,Graves,00:35:12,Team2,u are fed ?,ally,4,9,7,Loss,0,1.22
4358,5037.txt,Kassadin,00:35:14,All,olaf going mad,enemy,10,5,15,Win,0,5.0
4359,5037.txt,Talon,00:35:17,Team2,ww....,ally,9,8,2,Loss,0,1.38
4360,5037.txt,Talon,00:35:21,Team2,is trolling us,ally,9,8,2,Loss,0,1.38
4361,5037.txt,Graves,00:35:29,Team2,kassa stats are better,ally,4,9,7,Loss,0,1.22
4362,5037.txt,Talon,00:35:41,Team2,because of u,ally,9,8,2,Loss,0,1.38
4363,5037.txt,Talon,00:35:42,Team2,fag,ally,9,8,2,Loss,1,1.38
4364,5037.txt,Graves,00:35:45,Team2,ofc,ally,4,9,7,Loss,0,1.22
4365,5037.txt,Graves,00:35:51,Team2,u have 7 deaths,ally,4,9,7,Loss,0,1.22
4366,5037.txt,Graves,00:35:59,Team2,and take the kills nothing more,ally,4,9,7,Loss,0,1.22
4367,5037.txt,Graves,00:36:03,Team2,and my farm,ally,4,9,7,Loss,0,1.22
4368,5037.txt,Talon,00:36:05,Team2,u have 8,ally,9,8,2,Loss,0,1.38
4369,5037.txt,Olaf,00:36:09,Team1,mh,enemy,13,2,4,Win,0,8.5
4370,5037.txt,Graves,00:36:10,Team2,but ok u are the pro,ally,4,9,7,Loss,0,1.22
4371,5037.txt,Shen,00:36:11,Team1,play as team,enemy,4,2,15,Win,0,9.5
4372,5037.txt,Graves,00:36:14,Team2,WOW,ally,4,9,7,Loss,0,1.22
4373,5037.txt,Kassadin,00:36:28,Team1,i safe my tp for some xpeke,enemy,10,5,15,Win,0,5.0
4374,5037.txt,Shen,00:36:36,Team1,^^,enemy,4,2,15,Win,0,9.5
4375,5037.txt,Soraka,00:36:36,Team1,xD,enemy,2,8,14,Win,0,2.0
4376,5037.txt,Olaf,00:36:49,Team1,ward nash pls,enemy,13,2,4,Win,0,8.5
4377,5037.txt,Kassadin,00:37:01,Team1,get viktor down he has massiv aoe stun,enemy,10,5,15,Win,0,5.0
4378,5037.txt,Soraka,00:37:24,Team1,did nashor got a visual upgrade ?,enemy,2,8,14,Win,0,2.0
4379,5037.txt,Olaf,00:37:29,Team1,:D,enemy,13,2,4,Win,0,8.5
4380,5037.txt,Kassadin,00:37:29,Team1,nop,enemy,10,5,15,Win,0,5.0
4381,5037.txt,Soraka,00:37:41,Team1,he looks so different LOL,enemy,2,8,14,Win,0,2.0
4382,5037.txt,Kassadin,00:37:44,All,XD,enemy,10,5,15,Win,0,5.0
4383,5037.txt,Soraka,00:37:50,Team1,maybe just my bad graphics hahaha,enemy,2,8,14,Win,0,2.0
4384,5037.txt,Graves,00:38:14,Team2,go,ally,4,9,7,Loss,0,1.22
4385,5037.txt,Soraka,00:38:15,Team1,WP,enemy,2,8,14,Win,0,2.0
4386,5037.txt,Shen,00:38:18,Team1,i have ult rdy,enemy,4,2,15,Win,0,9.5
4387,5037.txt,Olaf,00:38:25,All,funnt ww,enemy,13,2,4,Win,0,8.5
4388,5037.txt,Warwick,00:38:35,All,u are just lucker that i dont play,ally,4,6,6,Loss,0,1.67
4389,5037.txt,Soraka,00:38:44,All,XD,enemy,2,8,14,Win,0,2.0
4390,5037.txt,Warwick,00:38:46,All,and u have +3 lvls,ally,4,6,6,Loss,0,1.67
4391,5037.txt,Olaf,00:38:47,All,lucker ? not really,enemy,13,2,4,Win,0,8.5
4392,5037.txt,Olaf,00:38:57,All,"cause i'm better i outlevel u, true",enemy,13,2,4,Win,0,8.5
4393,5037.txt,Warwick,00:38:58,All,would own u if i had played this game,ally,4,6,6,Loss,0,1.67
4394,5037.txt,Singed,00:38:59,All,yeah report ww please,ally,0,5,4,Loss,0,0.8
4395,5037.txt,Singed,00:39:02,Team2,j,ally,0,5,4,Loss,0,0.8
4396,5037.txt,Singed,00:39:11,All,just flame all game and sold all his items then afk for 5 mins,ally,0,5,4,Loss,0,0.8
4397,5037.txt,Shen,00:39:32,Team1,omg xD,enemy,4,2,15,Win,0,9.5
4398,5037.txt,Shen,00:39:38,Team1,my flash xD,enemy,4,2,15,Win,0,9.5
4399,5037.txt,Shen,00:40:11,All,wp,enemy,4,2,15,Win,0,9.5
4400,5037.txt,Soraka,00:40:13,All,barefeet win,enemy,2,8,14,Win,0,2.0
4401,5037.txt,Soraka,00:40:16,All,no prob,enemy,2,8,14,Win,0,2.0
4402,5037.txt,Kassadin,00:40:32,All,gg wp,enemy,10,5,15,Win,0,5.0
4403,5037.txt,Singed,00:40:34,All,ggwp,ally,0,5,4,Loss,0,0.8
4404,5037.txt,Olaf,00:40:41,All,wp,enemy,13,2,4,Win,0,8.5
4405,5037.txt,Soraka,00:40:43,All,WP,enemy,2,8,14,Win,0,2.0
4406,5038.txt,Jarvan IV,00:00:06,All,milk,ally,5,7,3,Loss,0,1.14
4407,5038.txt,Vayne,00:00:15,Team1,r they doing 2-1-2,enemy,9,3,8,Win,0,5.67
4408,5038.txt,Riven,00:00:16,Team2,take red and blue,ally,3,6,2,Loss,0,0.83
4409,5038.txt,Nidalee,00:00:40,Team1,perhaps,enemy,6,4,2,Win,0,2.0
4410,5038.txt,Thresh,00:00:45,All,:&lt;,enemy,3,1,17,Win,0,20.0
4411,5038.txt,Elise,00:00:45,Team2,duoble relic,ally,3,4,5,Loss,0,2.0
4412,5038.txt,Zyra,00:00:47,Team2,ill tank it,offender,1,5,4,Loss,0,1.0
4413,5038.txt,Zyra,00:00:54,Team2,and then i go base,offender,1,5,4,Loss,0,1.0
4414,5038.txt,Vayne,00:01:05,Team1,should I get the torgun item? oO,enemy,9,3,8,Win,0,5.67
4415,5038.txt,Zyra,00:01:06,Team2,wanna take it :D,offender,1,5,4,Loss,0,1.0
4416,5038.txt,Nidalee,00:01:13,Team1,yep too late now though,enemy,6,4,2,Win,0,2.0
4417,5038.txt,Zyra,00:01:16,Team2,w8 u have pots,offender,1,5,4,Loss,0,1.0
4418,5038.txt,Vayne,00:01:18,Team1,i see,enemy,9,3,8,Win,0,5.67
4419,5038.txt,Zyra,00:01:20,Team2,we mix dmg,offender,1,5,4,Loss,0,1.0
4420,5038.txt,Zyra,00:01:24,Team2,and take 1 pot,offender,1,5,4,Loss,0,1.0
4421,5038.txt,Varus,00:01:32,Team2,I no spik englando very bien,ally,1,5,3,Loss,0,0.8
4422,5038.txt,Varus,00:01:38,Team2,explanation me,ally,1,5,3,Loss,0,0.8
4423,5038.txt,Vayne,00:02:14,Team1,u coulda've said u were going to smite lol,enemy,9,3,8,Win,0,5.67
4424,5038.txt,Thresh,00:02:33,Team1,lol,enemy,3,1,17,Win,0,20.0
4425,5038.txt,Elise,00:04:26,Team2,noc was topside,ally,3,4,5,Loss,0,2.0
4426,5038.txt,Thresh,00:04:54,Team1,should have flashed ealier,enemy,3,1,17,Win,0,20.0
4427,5038.txt,Vayne,00:05:02,Team1,the fuck,enemy,9,3,8,Win,1,5.67
4428,5038.txt,Vayne,00:05:04,Team1,my mouse,enemy,9,3,8,Win,0,5.67
4429,5038.txt,Vayne,00:05:09,Team1,ddi u see?,enemy,9,3,8,Win,0,5.67
4430,5038.txt,Zyra,00:05:13,Team2,elise,offender,1,5,4,Loss,0,1.0
4431,5038.txt,Zyra,00:05:15,Team2,go mid once,offender,1,5,4,Loss,0,1.0
4432,5038.txt,Thresh,00:05:15,Team1,no,enemy,3,1,17,Win,0,20.0
4433,5038.txt,Zyra,00:05:17,Team2,for help riven,offender,1,5,4,Loss,0,1.0
4434,5038.txt,Varus,00:05:19,Team2,where is noc,ally,1,5,3,Loss,0,0.8
4435,5038.txt,Riven,00:05:34,All,the,ally,3,6,2,Loss,0,0.83
4436,5038.txt,Riven,00:05:35,All,fck,ally,3,6,2,Loss,1,0.83
4437,5038.txt,Vayne,00:05:50,Team1,zyra no summs,enemy,9,3,8,Win,0,5.67
4438,5038.txt,Orianna,00:05:58,Team1,nice,enemy,5,5,6,Win,0,2.2
4439,5038.txt,Jarvan IV,00:05:59,Team2,noc top,ally,5,7,3,Loss,0,1.14
4440,5038.txt,Orianna,00:06:02,Team1,that reaction,enemy,5,5,6,Win,0,2.2
4441,5038.txt,Nidalee,00:06:06,Team1,?,enemy,6,4,2,Win,0,2.0
